Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
05,15829.126,0.60394,-0.00874,12516.703,0.61289,0.00215,9909.4424,0.52865,0.01257,7835.48,0.57914,0.02205,6217.2461,0.60836,0.02512,4905.291,0.57567,0.03095,3881.2737,0.64032,0.03604,3070.9827,0.69801,0.04081,2430.7778,0.63715,0.04223,1923.1537,0.6411,0.0527,1522.4358,0.63201,0.04746,1203.8446,0.65085,0.05716,952.86591,0.61066,0.05535,754.27557,0.67606,0.06406,596.71857,0.75613,0.06064,471.96338,0.73066,0.0671,373.20856,0.64933,0.07327,295.47278,0.73053,0.06865,233.87738,0.72097,0.07595,185.05922,0.68682,0.07599,146.35823,0.76194,0.08229,115.77804,0.75351,0.09675,91.6721,0.78541,0.08582,72.51701,0.73292,0.09341,57.36816,0.79268,0.09876,45.3629,0.80455,0.11247,35.93134,0.84381,0.11663,28.40909,0.84507,0.1125,22.48202,0.86898,0.11617,17.79613,0.8647,0.12872,14.06813,0.90666,0.12721,11.1448,0.96053,0.10083,8.81772,1.01813,0.10355,6.97545,1.00282,0.07922,5.5173,1.00074,0.07805,4.36941,1.01526,0.04918,3.45686,1.07479,0.04575,2.73547,1.10952,0.0606,2.16054,0.99247,0.09026,1.70952,0.95213,0.08402,1.35352,0.87718,0.05371,1.07079,0.98752,-9e-05,0.84734,1.00704,-0.0453,0.67072,1.04849,-0.06517,0.53067,1.16569,-0.01414,0.41976,1.12208,0.06912,0.33183,1.10268,0.15444,0.26261,0.97849,0.19447,0.20791,0.98867,0.14433,0.16452,0.99418,0.07862,0.13007,1.01841,0.02704,0.10309,0.99696,-0.00516,0.08153,1.04284,-0.02352,0.06443,1.22758,-0.00977,0.05102,1.39154,0.09134,0.04042,1.40185,0.26966,0.03192,1.22662,0.47299,0.02528,1.08752,0.6473,0.01999,0.73172,0.48438,38,96
05,15829.126,0.5008,-0.01607,12516.703,0.51149,-0.00688,9909.4424,0.5075,0.00286,7835.48,0.59832,0.01105,6217.2461,0.51164,0.01778,4905.291,0.50015,0.02352,3881.2737,0.55685,0.03588,3070.9827,0.52074,0.03215,2430.7778,0.57233,0.04493,1923.1537,0.59098,0.04505,1522.4358,0.55856,0.04337,1203.8446,0.55589,0.05268,952.86591,0.58439,0.04958,754.27557,0.60591,0.05927,596.71857,0.595,0.05534,471.96338,0.55533,0.06828,373.20856,0.67257,0.06476,295.47278,0.66063,0.05833,233.87738,0.63277,0.06892,185.05922,0.62355,0.08111,146.35823,0.6856,0.07169,115.77804,0.69523,0.08619,91.6721,0.65633,0.08319,72.51701,0.71468,0.08336,57.36816,0.78336,0.08042,45.3629,0.72658,0.09245,35.93134,0.77718,0.08601,28.40909,0.8296,0.0775,22.48202,0.79948,0.06773,17.79613,0.83752,0.05466,14.06813,0.85744,0.05105,11.1448,0.78348,0.05637,8.81772,0.84162,0.04999,6.97545,0.70308,0.04361,5.5173,0.78807,0.03237,4.36941,0.75867,0.03335,3.45686,0.8475,0.02409,2.73547,0.86599,0.02432,2.16054,0.85985,0.02759,1.70952,0.87634,0.02497,1.35352,0.82354,0.02881,1.07079,0.83696,0.02522,0.84734,0.90167,0.03181,0.67072,0.82007,0.03825,0.53067,0.87413,0.04181,0.41976,0.84142,0.04487,0.33183,0.86326,0.04371,0.26261,0.82566,0.06244,0.20791,0.9011,0.05795,0.16452,0.93516,0.077,0.13007,0.88391,0.09805,0.10309,0.86877,0.08803,0.08153,0.92565,0.11511,0.06443,0.96164,0.13029,0.05102,0.94672,0.13677,0.04042,0.97659,0.17311,0.03192,0.93031,0.18959,0.02528,1.03127,0.23419,0.01999,0.97502,0.29282,44,87
05,15829.126,0.43535,-0.00562,12516.703,0.47918,0.0058,9909.4424,0.47982,0.01652,7835.48,0.47686,0.02576,6217.2461,0.49533,0.0311,4905.291,0.47929,0.03311,3881.2737,0.48481,0.04057,3070.9827,0.50928,0.0482,2430.7778,0.53349,0.05513,1923.1537,0.52844,0.05273,1522.4358,0.52068,0.06045,1203.8446,0.53464,0.05254,952.86591,0.58549,0.0769,754.27557,0.5136,0.08465,596.71857,0.58083,0.0759,471.96338,0.55802,0.08997,373.20856,0.59156,0.08625,295.47278,0.58651,0.07195,233.87738,0.61893,0.09951,185.05922,0.6421,0.10109,146.35823,0.68063,0.09902,115.77804,0.6235,0.11495,91.6721,0.65289,0.12404,72.51701,0.64833,0.14111,57.36816,0.71599,0.13536,45.3629,0.73848,0.1583,35.93134,0.79104,0.14961,28.40909,0.71338,0.13187,22.48202,0.8499,0.13061,17.79613,0.8879,0.12199,14.06813,0.89422,0.10333,11.1448,0.90629,0.11637,8.81772,0.94894,0.11824,6.97545,0.90786,0.08308,5.5173,0.96304,0.084,4.36941,0.90572,0.07574,3.45686,0.9965,0.05596,2.73547,1.01577,0.04837,2.16054,1.04089,0.0548,1.70952,0.96561,0.04525,1.35352,0.97911,0.05877,1.07079,0.97481,0.04891,0.84734,0.9201,0.05157,0.67072,1.00829,0.05271,0.53067,0.91314,0.04734,0.41976,0.98137,0.04628,0.33183,1.04759,0.04493,0.26261,1.04629,0.05581,0.20791,1.17603,0.08836,0.16452,1.04096,0.10731,0.13007,0.97872,0.12924,0.10309,0.99501,0.15241,0.08153,0.99697,0.13481,0.06443,0.94778,0.1482,0.05102,1.12156,0.15893,0.04042,1.12205,0.16559,0.03192,1.17033,0.2134,0.02528,1.20311,0.28302,0.01999,1.27044,0.35096,36,85
05,15829.126,0.36637,-0.00136,12516.703,0.40562,0.00859,9909.4424,0.41829,0.01894,7835.48,0.43508,0.0251,6217.2461,0.39012,0.03459,4905.291,0.45075,0.03719,3881.2737,0.49105,0.03811,3070.9827,0.44366,0.04181,2430.7778,0.41983,0.03879,1923.1537,0.47845,0.04396,1522.4358,0.47115,0.04774,1203.8446,0.51628,0.0552,952.86591,0.44203,0.05214,754.27557,0.47173,0.05733,596.71857,0.50645,0.05458,471.96338,0.51782,0.07489,373.20856,0.55414,0.07017,295.47278,0.51021,0.06409,233.87738,0.50561,0.07739,185.05922,0.56905,0.07383,146.35823,0.5611,0.08444,115.77804,0.56302,0.09618,91.6721,0.57235,0.09832,72.51701,0.59484,0.10521,57.36816,0.59963,0.10887,45.3629,0.60247,0.12083,35.93134,0.65331,0.13178,28.40909,0.69711,0.11735,22.48202,0.70532,0.1561,17.79613,0.65853,0.15266,14.06813,0.75095,0.12182,11.1448,0.85425,0.10656,8.81772,0.75299,0.09181,6.97545,0.80794,0.06823,5.5173,0.82473,0.08713,4.36941,0.88328,0.07709,3.45686,0.88697,0.05399,2.73547,0.8297,0.05133,2.16054,0.77294,0.04869,1.70952,0.9,0.04411,1.35352,0.86247,0.04855,1.07079,0.8718,0.05208,0.84734,0.84251,0.03989,0.67072,0.89546,0.04544,0.53067,0.88882,0.0409,0.41976,0.81541,0.05079,0.33183,0.88197,0.05037,0.26261,0.98139,0.06934,0.20791,0.97015,0.09022,0.16452,0.92277,0.10106,0.13007,0.85429,0.12084,0.10309,0.9426,0.12145,0.08153,0.94638,0.13927,0.06443,0.98801,0.14258,0.05102,0.99395,0.1637,0.04042,1.03394,0.12506,0.03192,1.08127,0.20872,0.02528,1.04976,0.28234,0.01999,1.12314,0.32425,47,70
05,15829.126,0.38564,0.01367,12516.703,0.41062,0.02157,9909.4424,0.44186,0.02933,7835.48,0.43388,0.03475,6217.2461,0.46093,0.04176,4905.291,0.46328,0.04211,3881.2737,0.46443,0.04957,3070.9827,0.45373,0.05121,2430.7778,0.50235,0.05084,1923.1537,0.499,0.05567,1522.4358,0.55404,0.06028,1203.8446,0.51596,0.06171,952.86591,0.48257,0.05975,754.27557,0.56751,0.07325,596.71857,0.57478,0.06059,471.96338,0.59439,0.05596,373.20856,0.55412,0.0664,295.47278,0.58093,0.08819,233.87738,0.61209,0.07016,185.05922,0.61932,0.08121,146.35823,0.54592,0.09268,115.77804,0.59515,0.0974,91.6721,0.63914,0.09951,72.51701,0.64145,0.10816,57.36816,0.65481,0.12537,45.3629,0.67758,0.10824,35.93134,0.66445,0.1464,28.40909,0.76023,0.13323,22.48202,0.74691,0.1726,17.79613,0.77602,0.18727,14.06813,0.82075,0.1725,11.1448,0.89408,0.19123,8.81772,0.9477,0.23136,6.97545,0.88979,0.17386,5.5173,0.95691,0.19399,4.36941,1.02902,0.17865,3.45686,0.94191,0.18071,2.73547,1.09769,0.14226,2.16054,1.00107,0.14974,1.70952,1.03496,0.12466,1.35352,1.0785,0.09237,1.07079,1.1879,0.09429,0.84734,1.08583,0.08796,0.67072,1.18548,0.09264,0.53067,1.20764,0.0756,0.41976,1.16143,0.0803,0.33183,1.24296,0.08541,0.26261,1.07897,0.07965,0.20791,1.23477,0.11057,0.16452,1.07169,0.10585,0.13007,1.20198,0.12516,0.10309,1.29033,0.14484,0.08153,1.17729,0.14742,0.06443,1.33599,0.20915,0.05102,1.21158,0.23814,0.04042,1.348,0.28006,0.03192,1.14445,0.22512,0.02528,1.31363,0.28674,0.01999,1.37403,0.30821,50,70
05,15829.126,0.44473,-0.00707,12516.703,0.46539,0.00328,9909.4424,0.49415,0.01611,7835.48,0.51987,0.02433,6217.2461,0.51229,0.03218,4905.291,0.50088,0.03103,3881.2737,0.51545,0.04052,3070.9827,0.49924,0.05061,2430.7778,0.53481,0.04857,1923.1537,0.55992,0.0531,1522.4358,0.55166,0.06006,1203.8446,0.5877,0.06758,952.86591,0.59776,0.07453,754.27557,0.60089,0.07573,596.71857,0.59349,0.07748,471.96338,0.52716,0.0873,373.20856,0.60944,0.07157,295.47278,0.59153,0.08658,233.87738,0.61338,0.08748,185.05922,0.59934,0.10637,146.35823,0.65129,0.1044,115.77804,0.69786,0.12052,91.6721,0.67811,0.1174,72.51701,0.69291,0.12684,57.36816,0.70109,0.11218,45.3629,0.79376,0.13758,35.93134,0.71398,0.13538,28.40909,0.73312,0.1396,22.48202,0.77852,0.11528,17.79613,0.88621,0.11864,14.06813,0.90286,0.13795,11.1448,0.92301,0.12194,8.81772,0.93654,0.11085,6.97545,0.98608,0.08685,5.5173,0.87824,0.08257,4.36941,0.93512,0.07032,3.45686,0.98841,0.06144,2.73547,0.90557,0.04887,2.16054,0.92987,0.05007,1.70952,1.02669,0.05116,1.35352,0.99087,0.0567,1.07079,0.9819,0.05144,0.84734,0.95054,0.04733,0.67072,0.95446,0.03372,0.53067,1.11042,0.03814,0.41976,0.98436,0.04356,0.33183,1.05866,0.06287,0.26261,1.11907,0.07028,0.20791,1.03747,0.08927,0.16452,0.90149,0.09424,0.13007,1.06011,0.1213,0.10309,1.07334,0.1091,0.08153,1.05693,0.12381,0.06443,1.11377,0.13493,0.05102,1.1636,0.16442,0.04042,1.12848,0.15769,0.03192,1.1955,0.23941,0.02528,1.22314,0.34777,0.01999,1.15156,0.36944,29,84
05,15829.126,0.36172,-0.01961,12516.703,0.39215,-0.00414,9909.4424,0.37566,0.00595,7835.48,0.40172,0.01255,6217.2461,0.42305,0.02062,4905.291,0.4075,0.0225,3881.2737,0.43965,0.0326,3070.9827,0.44859,0.03426,2430.7778,0.45271,0.03744,1923.1537,0.42378,0.04402,1522.4358,0.45021,0.04086,1203.8446,0.46787,0.05335,952.86591,0.47371,0.05359,754.27557,0.51052,0.05161,596.71857,0.48829,0.05548,471.96338,0.54643,0.07158,373.20856,0.50193,0.06393,295.47278,0.51295,0.06708,233.87738,0.5474,0.07526,185.05922,0.55662,0.07207,146.35823,0.53135,0.07535,115.77804,0.59066,0.09683,91.6721,0.56432,0.08566,72.51701,0.56262,0.0826,57.36816,0.58144,0.08583,45.3629,0.599,0.10934,35.93134,0.64849,0.10134,28.40909,0.74607,0.10304,22.48202,0.69407,0.08322,17.79613,0.66,0.088,14.06813,0.74777,0.06316,11.1448,0.77892,0.06305,8.81772,0.62652,0.05018,6.97545,0.75748,0.04422,5.5173,0.72739,0.03384,4.36941,0.811,0.02911,3.45686,0.72876,0.03022,2.73547,0.73929,0.03031,2.16054,0.69141,0.02411,1.70952,0.74549,0.03395,1.35352,0.73721,0.03049,1.07079,0.83327,0.02592,0.84734,0.7736,0.03577,0.67072,0.78454,0.03455,0.53067,0.69444,0.03751,0.41976,0.77533,0.03642,0.33183,0.77723,0.05048,0.26261,0.71454,0.06023,0.20791,0.79418,0.06139,0.16452,0.75486,0.0642,0.13007,0.74134,0.08443,0.10309,0.87133,0.09683,0.08153,0.81105,0.13188,0.06443,0.79815,0.15555,0.05102,0.86567,0.1423,0.04042,0.88489,0.17255,0.03192,0.85513,0.17189,0.02528,0.97037,0.21717,0.01999,0.91376,0.25649,41,94
05,15829.126,0.39441,0.00981,12516.703,0.41568,0.01745,9909.4424,0.39044,0.03059,7835.48,0.45752,0.03389,6217.2461,0.42665,0.04641,4905.291,0.49261,0.04722,3881.2737,0.46117,0.05286,3070.9827,0.46138,0.05139,2430.7778,0.50503,0.04528,1923.1537,0.50256,0.05067,1522.4358,0.46641,0.04702,1203.8446,0.49924,0.0548,952.86591,0.54649,0.06116,754.27557,0.5693,0.07869,596.71857,0.54841,0.06728,471.96338,0.54325,0.06104,373.20856,0.5151,0.06813,295.47278,0.5981,0.06791,233.87738,0.61992,0.07419,185.05922,0.57786,0.09021,146.35823,0.62796,0.08089,115.77804,0.61543,0.10304,91.6721,0.59985,0.11966,72.51701,0.62085,0.10907,57.36816,0.66273,0.12638,45.3629,0.67925,0.13341,35.93134,0.68852,0.15997,28.40909,0.62898,0.13192,22.48202,0.66865,0.15812,17.79613,0.7429,0.17602,14.06813,0.79408,0.18428,11.1448,0.81445,0.1905,8.81772,0.89748,0.18019,6.97545,0.92781,0.20418,5.5173,0.92713,0.21194,4.36941,1.02433,0.15672,3.45686,1.0611,0.14547,2.73547,0.99199,0.16142,2.16054,1.11445,0.13323,1.70952,1.06257,0.11572,1.35352,1.07078,0.121,1.07079,1.10306,0.08833,0.84734,1.02756,0.09933,0.67072,1.21323,0.06945,0.53067,1.12061,0.06394,0.41976,1.15314,0.08925,0.33183,1.13179,0.06035,0.26261,1.1238,0.09851,0.20791,1.21827,0.10069,0.16452,1.02539,0.10507,0.13007,1.10829,0.11666,0.10309,1.05738,0.18953,0.08153,1.11313,0.18305,0.06443,1.17002,0.15495,0.05102,1.23399,0.21738,0.04042,1.34745,0.18849,0.03192,1.29088,0.28898,0.02528,1.46175,0.2955,0.01999,1.39033,0.38283,44,80
05,15829.126,0.4484,-0.00415,12516.703,0.45088,0.00622,9909.4424,0.48165,0.01766,7835.48,0.49892,0.02213,6217.2461,0.4743,0.03366,4905.291,0.49814,0.03728,3881.2737,0.5054,0.04227,3070.9827,0.51546,0.05531,2430.7778,0.47224,0.05728,1923.1537,0.55739,0.06297,1522.4358,0.52885,0.07553,1203.8446,0.59504,0.06524,952.86591,0.56272,0.06585,754.27557,0.54756,0.06604,596.71857,0.62309,0.06964,471.96338,0.61053,0.08611,373.20856,0.62821,0.08183,295.47278,0.57348,0.07954,233.87738,0.64534,0.09943,185.05922,0.61225,0.10513,146.35823,0.67892,0.10216,115.77804,0.70636,0.1127,91.6721,0.69211,0.10193,72.51701,0.70969,0.11258,57.36816,0.71998,0.1354,45.3629,0.7237,0.14236,35.93134,0.76125,0.1154,28.40909,0.85418,0.11344,22.48202,0.84269,0.11514,17.79613,0.82453,0.1307,14.06813,0.88015,0.0995,11.1448,0.91025,0.10762,8.81772,0.88602,0.07895,6.97545,0.85826,0.07848,5.5173,0.96756,0.07154,4.36941,0.96474,0.05728,3.45686,0.91988,0.04435,2.73547,0.9634,0.04363,2.16054,0.97595,0.04699,1.70952,1.01605,0.04448,1.35352,0.96913,0.05765,1.07079,0.9188,0.05163,0.84734,0.96011,0.05515,0.67072,0.94704,0.04848,0.53067,0.98127,0.02981,0.41976,0.90523,0.02414,0.33183,1.02395,0.0454,0.26261,1.01838,0.06331,0.20791,1.02224,0.1046,0.16452,0.92206,0.18114,0.13007,1.0634,0.16151,0.10309,0.93691,0.19298,0.08153,0.93752,0.1332,0.06443,0.98443,0.0503,0.05102,1.00669,-0.0377,0.04042,1.2581,-0.06194,0.03192,1.45708,0.05616,0.02528,1.71088,0.3732,0.01999,1.7248,0.75214,35,84
05,15829.126,0.48507,-0.00591,12516.703,0.48668,0.00474,9909.4424,0.4964,0.01489,7835.48,0.52666,0.02483,6217.2461,0.49606,0.0333,4905.291,0.52075,0.03264,3881.2737,0.4884,0.04203,3070.9827,0.4955,0.047,2430.7778,0.52071,0.05329,1923.1537,0.49274,0.0644,1522.4358,0.57775,0.06548,1203.8446,0.55918,0.0609,952.86591,0.52865,0.07257,754.27557,0.55095,0.06551,596.71857,0.60981,0.07325,471.96338,0.57875,0.07717,373.20856,0.57841,0.07797,295.47278,0.62635,0.09052,233.87738,0.63232,0.09318,185.05922,0.64678,0.10103,146.35823,0.6498,0.09551,115.77804,0.60786,0.09343,91.6721,0.66487,0.10378,72.51701,0.73725,0.113,57.36816,0.73884,0.11947,45.3629,0.78169,0.11989,35.93134,0.76629,0.1547,28.40909,0.83172,0.12894,22.48202,0.83337,0.11303,17.79613,0.70838,0.12407,14.06813,0.80286,0.13609,11.1448,0.8567,0.09444,8.81772,0.94784,0.08373,6.97545,0.90125,0.08803,5.5173,0.95502,0.06417,4.36941,0.96969,0.059,3.45686,0.94251,0.05635,2.73547,1.08105,0.05778,2.16054,1.03366,0.05086,1.70952,0.87462,0.04662,1.35352,0.95537,0.05239,1.07079,0.97337,0.03964,0.84734,0.96404,0.04161,0.67072,1.02137,0.03882,0.53067,1.03675,0.03615,0.41976,0.98411,0.03864,0.33183,1.00935,0.05713,0.26261,1.0722,0.08093,0.20791,1.04603,0.1207,0.16452,0.96228,0.10804,0.13007,0.95424,0.09328,0.10309,0.97483,0.13096,0.08153,1.05368,0.12011,0.06443,1.12001,0.11967,0.05102,1.07852,0.15871,0.04042,1.21254,0.21388,0.03192,1.12334,0.24834,0.02528,1.21704,0.32165,0.01999,1.19007,0.39982,40,90
05,15829.126,0.37412,-0.01747,12516.703,0.3968,-0.00177,9909.4424,0.37355,0.00892,7835.48,0.40109,0.01471,6217.2461,0.37298,0.02334,4905.291,0.42803,0.02667,3881.2737,0.3985,0.03494,3070.9827,0.46058,0.03918,2430.7778,0.45121,0.04244,1923.1537,0.46804,0.0451,1522.4358,0.39914,0.04594,1203.8446,0.4538,0.04402,952.86591,0.44635,0.05522,754.27557,0.49545,0.06185,596.71857,0.47554,0.04499,471.96338,0.45493,0.07034,373.20856,0.49568,0.05854,295.47278,0.50656,0.06407,233.87738,0.52328,0.08591,185.05922,0.55272,0.06845,146.35823,0.50522,0.08889,115.77804,0.53448,0.08125,91.6721,0.53243,0.09799,72.51701,0.62764,0.09223,57.36816,0.59428,0.09307,45.3629,0.52506,0.10039,35.93134,0.61665,0.10563,28.40909,0.69776,0.10079,22.48202,0.6482,0.09084,17.79613,0.74016,0.08094,14.06813,0.71798,0.0648,11.1448,0.67285,0.06023,8.81772,0.7638,0.0483,6.97545,0.73472,0.03891,5.5173,0.7712,0.04133,4.36941,0.73893,0.03416,3.45686,0.7355,0.03157,2.73547,0.70346,0.03585,2.16054,0.66649,0.03584,1.70952,0.6726,0.02156,1.35352,0.70826,0.03211,1.07079,0.70967,0.03223,0.84734,0.66174,0.02904,0.67072,0.73757,0.03378,0.53067,0.78728,0.04282,0.41976,0.77727,0.0436,0.33183,0.71192,0.05407,0.26261,0.79978,0.06345,0.20791,0.78064,0.06382,0.16452,0.73201,0.05548,0.13007,0.7563,0.06788,0.10309,0.795,0.10188,0.08153,0.73436,0.11522,0.06443,0.82434,0.15617,0.05102,0.86212,0.16068,0.04042,0.88167,0.15664,0.03192,0.90292,0.20019,0.02528,0.94499,0.29087,0.01999,0.94974,0.29477,46,97
05,15829.126,0.4405,0.01871,12516.703,0.4693,0.0268,9909.4424,0.41387,0.03546,7835.48,0.46911,0.02542,6217.2461,0.42082,0.04011,4905.291,0.45466,0.04884,3881.2737,0.41864,0.05073,3070.9827,0.45615,0.05174,2430.7778,0.45092,0.04774,1923.1537,0.46187,0.06138,1522.4358,0.507,0.06333,1203.8446,0.47826,0.04877,952.86591,0.49046,0.06127,754.27557,0.52959,0.0698,596.71857,0.5248,0.07415,471.96338,0.52789,0.0686,373.20856,0.54066,0.06247,295.47278,0.54814,0.06987,233.87738,0.60284,0.07679,185.05922,0.59708,0.08128,146.35823,0.57687,0.07373,115.77804,0.59903,0.0904,91.6721,0.58929,0.12719,72.51701,0.64958,0.12132,57.36816,0.60965,0.14846,45.3629,0.68189,0.1245,35.93134,0.64356,0.13187,28.40909,0.67246,0.14321,22.48202,0.8068,0.17499,17.79613,0.76369,0.18154,14.06813,0.82683,0.1815,11.1448,0.83687,0.22636,8.81772,0.88009,0.20106,6.97545,0.89873,0.23365,5.5173,0.95909,0.16663,4.36941,0.98876,0.11777,3.45686,1.07487,0.14894,2.73547,1.068,0.13923,2.16054,1.08201,0.14536,1.70952,1.07983,0.12958,1.35352,1.05476,0.10992,1.07079,1.13995,0.0889,0.84734,1.11154,0.04503,0.67072,0.97932,0.00294,0.53067,1.15904,-0.01038,0.41976,1.1858,0.01971,0.33183,1.2465,0.08448,0.26261,1.15045,0.17571,0.20791,1.09297,0.20278,0.16452,1.06897,0.19008,0.13007,0.95269,0.14561,0.10309,0.88791,0.03831,0.08153,0.98462,-0.08333,0.06443,1.01548,-0.13592,0.05102,1.29953,-0.10108,0.04042,1.57581,0.09004,0.03192,1.72694,0.46225,0.02528,1.44095,0.80172,0.01999,1.02766,1.0065,42,71
05,15829.126,0.45508,0.01188,12516.703,0.41215,0.02255,9909.4424,0.40509,0.03367,7835.48,0.43026,0.04102,6217.2461,0.48054,0.04476,4905.291,0.46827,0.04718,3881.2737,0.46524,0.04272,3070.9827,0.4889,0.04911,2430.7778,0.45739,0.05043,1923.1537,0.49682,0.04751,1522.4358,0.43787,0.06803,1203.8446,0.54111,0.0539,952.86591,0.50661,0.06469,754.27557,0.52559,0.068,596.71857,0.54178,0.06897,471.96338,0.54485,0.06494,373.20856,0.52232,0.0653,295.47278,0.56284,0.08672,233.87738,0.58536,0.08006,185.05922,0.56568,0.0928,146.35823,0.61216,0.08746,115.77804,0.68487,0.0754,91.6721,0.6374,0.08305,72.51701,0.66749,0.0879,57.36816,0.70279,0.11535,45.3629,0.63146,0.11653,35.93134,0.69144,0.12252,28.40909,0.6998,0.16145,22.48202,0.69857,0.14477,17.79613,0.73092,0.16453,14.06813,0.80542,0.20425,11.1448,0.73566,0.1962,8.81772,0.90638,0.17773,6.97545,0.96234,0.22361,5.5173,0.94807,0.16181,4.36941,0.98274,0.1297,3.45686,1.09587,0.14713,2.73547,1.04199,0.1199,2.16054,1.04695,0.10637,1.70952,1.10463,0.0981,1.35352,1.03622,0.11383,1.07079,0.97367,0.07934,0.84734,1.05799,0.04909,0.67072,1.10026,0.00744,0.53067,1.08058,-0.00965,0.41976,1.0379,0.01299,0.33183,1.15416,0.0762,0.26261,1.08119,0.13713,0.20791,1.09453,0.18752,0.16452,0.98505,0.21079,0.13007,0.89795,0.14597,0.10309,0.90861,0.06379,0.08153,1.02598,-0.0515,0.06443,1.08627,-0.13716,0.05102,1.42099,-0.11253,0.04042,1.59062,0.05401,0.03192,1.72761,0.35476,0.02528,1.53469,0.83556,0.01999,1.20214,0.93823,46,75
05,15829.126,0.36957,-0.00377,12516.703,0.41026,0.00749,9909.4424,0.42475,0.01964,7835.48,0.368,0.02685,6217.2461,0.38792,0.02721,4905.291,0.43203,0.03463,3881.2737,0.43539,0.03227,3070.9827,0.47374,0.04468,2430.7778,0.42791,0.04253,1923.1537,0.46491,0.04317,1522.4358,0.47849,0.05327,1203.8446,0.42309,0.05491,952.86591,0.44552,0.04087,754.27557,0.47033,0.05328,596.71857,0.49257,0.05955,471.96338,0.50191,0.05584,373.20856,0.48531,0.06933,295.47278,0.48442,0.06113,233.87738,0.53477,0.06499,185.05922,0.56127,0.07451,146.35823,0.53167,0.09165,115.77804,0.55348,0.07798,91.6721,0.57199,0.0824,72.51701,0.58396,0.09857,57.36816,0.61286,0.11836,45.3629,0.62586,0.14739,35.93134,0.66917,0.13367,28.40909,0.69454,0.13335,22.48202,0.65657,0.13096,17.79613,0.73501,0.12812,14.06813,0.72077,0.1089,11.1448,0.69763,0.10915,8.81772,0.76052,0.09692,6.97545,0.77338,0.08504,5.5173,0.79951,0.06714,4.36941,0.71478,0.06386,3.45686,0.81038,0.06267,2.73547,0.84528,0.05723,2.16054,0.80339,0.05606,1.70952,0.80439,0.0474,1.35352,0.82818,0.03959,1.07079,0.89952,0.03522,0.84734,0.85274,0.03751,0.67072,0.92677,0.05262,0.53067,0.77967,0.05429,0.41976,0.84586,0.06708,0.33183,0.90292,0.07188,0.26261,0.84759,0.07439,0.20791,0.84122,0.06325,0.16452,0.96759,0.06375,0.13007,0.84724,0.07822,0.10309,0.8407,0.10603,0.08153,1.00914,0.11771,0.06443,0.91469,0.15436,0.05102,0.95909,0.2119,0.04042,0.93613,0.2559,0.03192,0.92977,0.25187,0.02528,0.97188,0.31579,0.01999,1.04129,0.26957,50,82
