Cell,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
13877062,15829.126,0.54298,-0.00044,12516.703,0.38471,0.01281,9909.4424,0.53991,0.0157,7835.48,0.45341,0.0327,6217.2461,0.56077,0.035,4905.291,0.48361,0.03874,3881.2737,0.58546,0.05148,3070.9827,0.48947,0.05056,2430.7778,0.66199,0.05361,1923.1537,0.56446,0.06697,1522.4358,0.63211,0.05702,1203.8446,0.62947,0.06199,952.86591,0.49333,0.06455,754.27557,0.51508,0.07772,596.71857,0.66012,0.08112,471.96338,0.54405,0.0671,373.20856,0.61709,0.09552,295.47278,0.66495,0.09796,233.87738,0.76171,0.1109,185.05922,0.70246,0.10199,146.35823,0.73496,0.10176,115.77804,0.68907,0.12307,91.6721,0.67782,0.10153,72.51701,0.62091,0.12583,57.36816,0.90044,0.13132,45.3629,0.84122,0.14082,35.93134,0.67672,0.15033,28.40909,0.681,0.18339,22.48202,0.8142,0.19887,17.79613,0.92275,0.13086,14.06813,0.93104,0.15947,11.1448,0.96172,0.19966,8.81772,0.98692,0.22312,6.97545,1.13035,0.16463,5.5173,1.10076,0.17231,4.36941,1.08122,0.16769,3.45686,1.1294,0.15181,2.73547,1.1339,0.14411,2.16054,1.20303,0.10421,1.70952,1.0337,0.08548,1.35352,1.22606,0.05383,1.07079,1.27216,0.11292,0.84734,1.40138,0.12178,0.67072,1.17101,0.06722,0.53067,1.22954,0.09846,0.41976,1.31221,0.11152,0.33183,1.22678,0.14127,0.26261,1.21073,0.08374,0.20791,1.35483,0.18014,0.16452,1.14415,0.04054,0.13007,1.20436,0.23163,0.10309,1.51868,0.16398,0.08153,1.09866,0.22542,0.06443,1.44972,0.26218,0.05102,1.31249,0.20531,0.04042,1.52587,0.51942,0.03192,1.47313,0.24936,0.02528,1.83406,0.46762,0.01999,1.5748,0.56683,45,74
13877062,15829.126,0.41991,-0.00992,12516.703,0.46256,0.01307,9909.4424,0.55395,0.01933,7835.48,0.48968,0.02602,6217.2461,0.57412,0.03481,4905.291,0.65335,0.0442,3881.2737,0.47456,0.04129,3070.9827,0.53532,0.05039,2430.7778,0.57133,0.05055,1923.1537,0.56795,0.06492,1522.4358,0.60258,0.07168,1203.8446,0.52715,0.06339,952.86591,0.54973,0.06898,754.27557,0.57818,0.07157,596.71857,0.54723,0.08042,471.96338,0.63607,0.08253,373.20856,0.70629,0.09268,295.47278,0.67707,0.09463,233.87738,0.60959,0.09165,185.05922,0.72688,0.09041,146.35823,0.66971,0.10111,115.77804,0.67876,0.10054,91.6721,0.65059,0.12848,72.51701,0.65564,0.14576,57.36816,0.81169,0.1355,45.3629,0.71655,0.1464,35.93134,0.74925,0.15466,28.40909,0.84622,0.14632,22.48202,0.71795,0.15698,17.79613,0.8826,0.18016,14.06813,0.9892,0.1709,11.1448,0.87083,0.19852,8.81772,1.01545,0.12125,6.97545,1.01794,0.13584,5.5173,1.21593,0.19446,4.36941,1.07519,0.20423,3.45686,1.19234,0.11992,2.73547,1.35668,0.20129,2.16054,1.1591,0.13603,1.70952,0.99826,0.10564,1.35352,1.15898,0.10967,1.07079,1.15726,0.09442,0.84734,1.22927,0.1212,0.67072,1.38101,0.07886,0.53067,1.18822,0.10927,0.41976,1.31564,0.09084,0.33183,1.25106,0.04767,0.26261,1.11523,0.17226,0.20791,1.28707,0.16005,0.16452,1.14221,0.09854,0.13007,1.41378,0.16035,0.10309,1.12442,0.17372,0.08153,1.27824,0.2701,0.06443,1.41225,0.25758,0.05102,1.4204,0.17182,0.04042,1.22779,0.0023,0.03192,1.76997,0.3166,0.02528,1.36844,0.38313,0.01999,1.5904,0.65014,35,85
13877062,15829.126,0.52314,0.00105,12516.703,0.37993,0.01044,9909.4424,0.44109,0.01771,7835.48,0.46476,0.02885,6217.2461,0.49108,0.02998,4905.291,0.49948,0.04059,3881.2737,0.4717,0.05521,3070.9827,0.5096,0.05085,2430.7778,0.53037,0.05305,1923.1537,0.59089,0.04982,1522.4358,0.55782,0.0631,1203.8446,0.49589,0.06554,952.86591,0.61029,0.07364,754.27557,0.59879,0.07716,596.71857,0.67102,0.09206,471.96338,0.55377,0.07685,373.20856,0.67758,0.08197,295.47278,0.77546,0.09003,233.87738,0.63605,0.09165,185.05922,0.71331,0.10692,146.35823,0.6654,0.12117,115.77804,0.73813,0.12258,91.6721,0.699,0.11054,72.51701,0.73167,0.1204,57.36816,0.79133,0.13912,45.3629,0.85305,0.14092,35.93134,0.79592,0.1504,28.40909,0.89638,0.16788,22.48202,0.87702,0.17852,17.79613,0.90427,0.21258,14.06813,1.0494,0.19437,11.1448,1.00787,0.17798,8.81772,0.98683,0.13087,6.97545,1.00978,0.17587,5.5173,1.13285,0.1895,4.36941,1.15169,0.15638,3.45686,1.16266,0.1388,2.73547,1.01353,0.15068,2.16054,1.02746,0.11035,1.70952,1.30496,0.13895,1.35352,1.30669,0.1072,1.07079,1.24431,0.11547,0.84734,1.23048,0.10141,0.67072,1.32841,0.08499,0.53067,1.356,0.06448,0.41976,1.21543,0.09317,0.33183,1.13676,0.06609,0.26261,1.23342,0.1564,0.20791,1.34836,0.08746,0.16452,1.06467,0.17081,0.13007,1.11829,0.1637,0.10309,1.43542,0.19008,0.08153,1.33404,0.22593,0.06443,1.35112,0.3386,0.05102,1.35336,0.39661,0.04042,1.35896,0.4506,0.03192,1.45762,0.3097,0.02528,1.61253,0.33954,0.01999,1.34789,0.70147,35,80
13877062,15829.126,0.56374,-0.00809,12516.703,0.56956,0.00675,9909.4424,0.46778,0.02217,7835.48,0.59521,0.02638,6217.2461,0.61721,0.03247,4905.291,0.67659,0.04,3881.2737,0.52159,0.04824,3070.9827,0.56295,0.05046,2430.7778,0.59866,0.0647,1923.1537,0.55898,0.06417,1522.4358,0.60715,0.06518,1203.8446,0.64106,0.06673,952.86591,0.51152,0.07826,754.27557,0.5558,0.07843,596.71857,0.57531,0.08737,471.96338,0.64573,0.09296,373.20856,0.699,0.0802,295.47278,0.53975,0.08856,233.87738,0.53764,0.09788,185.05922,0.64814,0.10484,146.35823,0.74811,0.11167,115.77804,0.69974,0.10667,91.6721,0.72716,0.11654,72.51701,0.72394,0.11656,57.36816,0.81652,0.13051,45.3629,0.83392,0.15049,35.93134,0.80473,0.13186,28.40909,0.77373,0.15357,22.48202,0.79819,0.16257,17.79613,0.90499,0.2205,14.06813,0.86811,0.22288,11.1448,0.94376,0.18423,8.81772,0.93606,0.19627,6.97545,1.02881,0.20279,5.5173,0.99595,0.18731,4.36941,1.11596,0.15494,3.45686,0.91951,0.13627,2.73547,1.10047,0.09483,2.16054,1.15552,0.10856,1.70952,1.19634,0.18692,1.35352,1.26021,0.11112,1.07079,1.40147,0.07803,0.84734,1.2132,0.11566,0.67072,1.19699,0.07177,0.53067,1.03734,0.06565,0.41976,1.17692,0.13563,0.33183,1.14854,0.06289,0.26261,1.24714,0.14371,0.20791,0.99024,0.13225,0.16452,1.35165,0.17138,0.13007,1.31123,0.15955,0.10309,1.32966,0.15062,0.08153,1.41031,0.16012,0.06443,1.31072,0.26574,0.05102,1.48323,0.28412,0.04042,1.58402,0.37719,0.03192,1.47156,0.30492,0.02528,1.56738,0.44223,0.01999,1.84406,0.48183,45,84
13877062,15829.126,0.52856,-0.00302,12516.703,0.58357,0.0051,9909.4424,0.53074,0.02411,7835.48,0.51368,0.02895,6217.2461,0.47804,0.02972,4905.291,0.56032,0.04182,3881.2737,0.64225,0.04166,3070.9827,0.59949,0.04741,2430.7778,0.57007,0.05404,1923.1537,0.59344,0.06807,1522.4358,0.55048,0.06224,1203.8446,0.62052,0.07079,952.86591,0.55917,0.07793,754.27557,0.61196,0.06545,596.71857,0.52327,0.08733,471.96338,0.58375,0.08385,373.20856,0.61249,0.09973,295.47278,0.62655,0.10416,233.87738,0.68109,0.10179,185.05922,0.68804,0.10843,146.35823,0.60988,0.10373,115.77804,0.69778,0.12581,91.6721,0.63191,0.11227,72.51701,0.63954,0.12459,57.36816,0.65862,0.15463,45.3629,0.79508,0.15972,35.93134,0.83582,0.15936,28.40909,0.75859,0.13863,22.48202,0.80398,0.14874,17.79613,0.97258,0.15204,14.06813,0.86098,0.1533,11.1448,0.8628,0.18433,8.81772,0.99697,0.23332,6.97545,0.95566,0.18357,5.5173,1.01153,0.16682,4.36941,1.06595,0.16812,3.45686,1.04769,0.1482,2.73547,1.31846,0.13036,2.16054,1.13476,0.09511,1.70952,1.04871,0.09082,1.35352,1.37832,0.10881,1.07079,1.01079,0.09039,0.84734,1.13168,0.08584,0.67072,1.01365,0.10186,0.53067,1.23761,0.07277,0.41976,1.15648,0.0464,0.33183,1.31393,0.08493,0.26261,1.19949,0.1524,0.20791,1.2104,0.12234,0.16452,1.21068,0.14354,0.13007,1.18729,0.11496,0.10309,1.01977,0.18822,0.08153,1.26366,0.20338,0.06443,1.48912,0.12749,0.05102,1.42974,0.17476,0.04042,1.1733,0.28823,0.03192,1.49485,0.40419,0.02528,1.50847,0.41386,0.01999,1.75634,0.49954,25,86
13877062,15829.126,0.39257,-0.00264,12516.703,0.49966,0.00724,9909.4424,0.46636,0.01984,7835.48,0.55362,0.02734,6217.2461,0.46487,0.03483,4905.291,0.57572,0.03971,3881.2737,0.59497,0.04744,3070.9827,0.54945,0.05307,2430.7778,0.58273,0.04772,1923.1537,0.55727,0.05299,1522.4358,0.55112,0.06436,1203.8446,0.58024,0.06665,952.86591,0.60904,0.07661,754.27557,0.44476,0.07853,596.71857,0.62189,0.0804,471.96338,0.61268,0.08248,373.20856,0.58817,0.07668,295.47278,0.62455,0.09379,233.87738,0.75267,0.08996,185.05922,0.66148,0.08642,146.35823,0.51632,0.12069,115.77804,0.67684,0.10913,91.6721,0.81116,0.11607,72.51701,0.68865,0.13564,57.36816,0.67442,0.13672,45.3629,0.81744,0.136,35.93134,0.73737,0.14238,28.40909,0.88912,0.13725,22.48202,0.89327,0.18599,17.79613,0.80844,0.16695,14.06813,1.05492,0.1616,11.1448,0.97375,0.14683,8.81772,1.00923,0.21489,6.97545,1.02136,0.18057,5.5173,1.11692,0.17991,4.36941,1.13883,0.06591,3.45686,1.00441,0.17066,2.73547,1.3177,0.16812,2.16054,1.02779,0.12901,1.70952,1.15342,0.06245,1.35352,1.16968,0.10767,1.07079,1.12653,0.07094,0.84734,1.1918,0.10252,0.67072,1.32395,0.07202,0.53067,1.25856,0.07863,0.41976,1.31166,0.06995,0.33183,1.17528,0.12093,0.26261,1.23232,0.14628,0.20791,1.08843,0.17188,0.16452,1.12721,0.16966,0.13007,1.20287,0.11434,0.10309,1.45477,0.22123,0.08153,1.38382,0.31807,0.06443,1.21496,0.20563,0.05102,1.3729,0.3622,0.04042,1.27735,0.22132,0.03192,1.56836,0.59492,0.02528,1.38204,0.39888,0.01999,1.58331,0.45932,25,80
13877062,15829.126,0.51058,0.00739,12516.703,0.45739,0.01212,9909.4424,0.45577,0.02397,7835.48,0.52045,0.02777,6217.2461,0.48827,0.03601,4905.291,0.43985,0.04345,3881.2737,0.59918,0.05226,3070.9827,0.45431,0.05102,2430.7778,0.41145,0.04666,1923.1537,0.58916,0.07186,1522.4358,0.52972,0.06503,1203.8446,0.572,0.06619,952.86591,0.60482,0.06988,754.27557,0.63845,0.06643,596.71857,0.63517,0.07261,471.96338,0.60496,0.08791,373.20856,0.60498,0.09393,295.47278,0.67585,0.092,233.87738,0.7495,0.09886,185.05922,0.65308,0.0762,146.35823,0.60271,0.08621,115.77804,0.63766,0.11989,91.6721,0.74434,0.1288,72.51701,0.68249,0.12859,57.36816,0.71262,0.11559,45.3629,0.76838,0.13734,35.93134,0.80894,0.15085,28.40909,0.73934,0.15015,22.48202,0.86951,0.19238,17.79613,0.88933,0.19126,14.06813,0.80467,0.21591,11.1448,1.02707,0.18713,8.81772,1.04026,0.18237,6.97545,1.04843,0.20013,5.5173,1.1222,0.15632,4.36941,1.07871,0.13724,3.45686,1.20683,0.15624,2.73547,1.11727,0.14534,2.16054,0.91324,0.13372,1.70952,1.06461,0.13635,1.35352,1.41218,0.07672,1.07079,1.37988,0.11277,0.84734,1.25598,0.03978,0.67072,1.16814,0.08081,0.53067,1.04086,0.10084,0.41976,1.19237,0.06038,0.33183,1.0546,0.17928,0.26261,1.29824,0.09663,0.20791,1.2797,0.10304,0.16452,1.49065,0.13946,0.13007,1.18384,0.18618,0.10309,1.20751,0.23066,0.08153,1.43084,0.26594,0.06443,1.4392,0.19481,0.05102,1.42869,0.27298,0.04042,1.52228,0.24576,0.03192,1.3815,0.39928,0.02528,1.48863,0.39058,0.01999,1.77745,0.38561,45,80
13877062,15829.126,0.50485,0.00263,12516.703,0.63049,0.00838,9909.4424,0.46485,0.02012,7835.48,0.54683,0.02432,6217.2461,0.52972,0.03474,4905.291,0.38878,0.04059,3881.2737,0.51347,0.04228,3070.9827,0.54117,0.0558,2430.7778,0.5793,0.0492,1923.1537,0.55227,0.06844,1522.4358,0.51788,0.06057,1203.8446,0.57351,0.06011,952.86591,0.61034,0.07905,754.27557,0.71168,0.07237,596.71857,0.62189,0.08623,471.96338,0.68599,0.08888,373.20856,0.68468,0.10954,295.47278,0.57374,0.09532,233.87738,0.75238,0.10049,185.05922,0.60651,0.10716,146.35823,0.65873,0.10903,115.77804,0.67408,0.10322,91.6721,0.80814,0.10954,72.51701,0.7729,0.13815,57.36816,0.69177,0.13175,45.3629,0.87209,0.14686,35.93134,0.86911,0.16326,28.40909,0.78877,0.15157,22.48202,0.86442,0.17193,17.79613,0.87266,0.18101,14.06813,0.85427,0.15701,11.1448,0.98035,0.22131,8.81772,1.06045,0.21408,6.97545,0.87897,0.20476,5.5173,1.19542,0.17241,4.36941,1.10076,0.16371,3.45686,0.90944,0.15069,2.73547,1.18963,0.14411,2.16054,1.05286,0.18646,1.70952,0.94965,0.10241,1.35352,1.27089,0.09769,1.07079,1.21997,0.07726,0.84734,1.1163,0.09594,0.67072,1.09963,0.12993,0.53067,1.28542,0.0443,0.41976,1.4157,0.10615,0.33183,1.26624,0.10621,0.26261,1.3821,0.11094,0.20791,1.29663,0.10648,0.16452,1.31776,0.18867,0.13007,1.36579,0.17527,0.10309,1.20185,0.25703,0.08153,1.54705,0.25137,0.06443,1.23645,0.18301,0.05102,1.49726,0.20622,0.04042,1.38247,0.26156,0.03192,1.66418,0.26868,0.02528,1.35553,0.12485,0.01999,1.31853,0.12977,45,76
13877062,15829.126,0.54512,0.0048,12516.703,0.4689,0.0046,9909.4424,0.47208,0.01885,7835.48,0.49665,0.0316,6217.2461,0.59073,0.04011,4905.291,0.64382,0.04209,3881.2737,0.57571,0.04135,3070.9827,0.46937,0.0474,2430.7778,0.54507,0.05411,1923.1537,0.50673,0.06564,1522.4358,0.58213,0.06576,1203.8446,0.66525,0.07882,952.86591,0.56792,0.07359,754.27557,0.60302,0.06415,596.71857,0.75289,0.07182,471.96338,0.66815,0.08534,373.20856,0.52725,0.09775,295.47278,0.68619,0.09483,233.87738,0.69786,0.1005,185.05922,0.57878,0.1105,146.35823,0.79951,0.10416,115.77804,0.74414,0.11168,91.6721,0.74316,0.10786,72.51701,0.84203,0.13067,57.36816,0.70054,0.13376,45.3629,0.78316,0.14686,35.93134,0.66544,0.1659,28.40909,0.81119,0.17686,22.48202,0.66887,0.1854,17.79613,0.82878,0.15197,14.06813,0.86083,0.1405,11.1448,0.97737,0.18934,8.81772,0.88258,0.15262,6.97545,1.09436,0.14991,5.5173,1.04243,0.15846,4.36941,1.13569,0.13491,3.45686,1.1341,0.11054,2.73547,0.98116,0.13441,2.16054,1.14315,0.11126,1.70952,1.15305,0.14495,1.35352,1.30417,0.10429,1.07079,1.20878,0.11093,0.84734,1.05112,0.07265,0.67072,1.24552,0.13193,0.53067,1.22945,0.12165,0.41976,1.40011,0.07786,0.33183,0.89695,0.13542,0.26261,1.19209,0.11507,0.20791,1.25667,0.12846,0.16452,1.4439,0.11586,0.13007,1.48258,0.083,0.10309,1.4691,0.27633,0.08153,1.37013,0.21324,0.06443,1.28651,0.25869,0.05102,1.37787,0.1582,0.04042,1.18298,0.42217,0.03192,1.51558,0.39808,0.02528,1.51993,0.23279,0.01999,1.59602,0.69463,25,81
13877062,15829.126,0.48389,0.00276,12516.703,0.52175,0.00624,9909.4424,0.50574,0.02101,7835.48,0.4887,0.03536,6217.2461,0.49083,0.03858,4905.291,0.47213,0.04166,3881.2737,0.55963,0.04939,3070.9827,0.59215,0.0467,2430.7778,0.48895,0.04648,1923.1537,0.56171,0.05364,1522.4358,0.56922,0.06817,1203.8446,0.56123,0.06152,952.86591,0.58273,0.06399,754.27557,0.60998,0.07159,596.71857,0.63716,0.08977,471.96338,0.73338,0.09302,373.20856,0.49947,0.06919,295.47278,0.63458,0.08809,233.87738,0.72284,0.08995,185.05922,0.76633,0.0938,146.35823,0.78316,0.11675,115.77804,0.74687,0.11907,91.6721,0.73164,0.12157,72.51701,0.77099,0.13378,57.36816,0.65391,0.11857,45.3629,0.77059,0.13374,35.93134,0.84797,0.15313,28.40909,0.83806,0.14406,22.48202,0.83638,0.15855,17.79613,0.92037,0.17668,14.06813,0.92092,0.19764,11.1448,1.08531,0.17188,8.81772,0.97363,0.14278,6.97545,0.92698,0.17865,5.5173,1.01339,0.13114,4.36941,1.19044,0.08508,3.45686,0.99904,0.18457,2.73547,1.05996,0.16949,2.16054,1.22017,0.13431,1.70952,1.135,0.12416,1.35352,0.98757,0.11596,1.07079,1.37165,0.0973,0.84734,1.24099,0.11233,0.67072,0.95474,0.09042,0.53067,1.40361,0.13239,0.41976,1.54719,0.06351,0.33183,1.40437,0.09479,0.26261,1.3412,0.08169,0.20791,1.28669,0.04202,0.16452,1.35964,0.17714,0.13007,0.95973,0.08135,0.10309,1.4103,0.12379,0.08153,1.33537,0.20871,0.06443,1.27512,0.18151,0.05102,1.55749,0.33482,0.04042,1.04686,0.1575,0.03192,1.76691,0.07884,0.02528,1.57642,0.43894,0.01999,1.55959,0.45521,45,76
13877062,15829.126,0.46569,0.00115,12516.703,0.53135,0.00413,9909.4424,0.51291,0.01857,7835.48,0.37217,0.02183,6217.2461,0.49381,0.03572,4905.291,0.47421,0.04277,3881.2737,0.6016,0.04667,3070.9827,0.5628,0.04486,2430.7778,0.59204,0.05371,1923.1537,0.63893,0.06112,1522.4358,0.65731,0.05794,1203.8446,0.591,0.06349,952.86591,0.58553,0.0734,754.27557,0.60231,0.06242,596.71857,0.64965,0.07156,471.96338,0.67072,0.0914,373.20856,0.64512,0.10072,295.47278,0.7107,0.09964,233.87738,0.62868,0.10086,185.05922,0.69434,0.09366,146.35823,0.69744,0.10343,115.77804,0.67174,0.11711,91.6721,0.73101,0.12746,72.51701,0.91828,0.13764,57.36816,0.81535,0.12885,45.3629,0.92358,0.13988,35.93134,0.84097,0.14439,28.40909,0.82432,0.14555,22.48202,0.89047,0.18677,17.79613,0.85497,0.14113,14.06813,0.93473,0.17239,11.1448,0.91201,0.17018,8.81772,0.89837,0.18498,6.97545,0.84013,0.18281,5.5173,1.13046,0.15592,4.36941,1.12153,0.18412,3.45686,1.04239,0.16743,2.73547,1.061,0.11569,2.16054,1.05748,0.13714,1.70952,1.19608,0.05699,1.35352,1.20186,0.11332,1.07079,1.17092,0.10963,0.84734,1.2132,0.08438,0.67072,1.12055,0.05263,0.53067,1.28406,0.13534,0.41976,1.26905,0.04966,0.33183,1.2856,0.04093,0.26261,1.42933,0.13216,0.20791,1.18004,0.1361,0.16452,1.19939,0.15255,0.13007,0.97805,0.18259,0.10309,1.39006,0.20531,0.08153,1.36,0.22519,0.06443,1.07333,0.21297,0.05102,1.52966,0.43184,0.04042,1.48088,0.21695,0.03192,1.2352,0.32285,0.02528,1.47975,0.29755,0.01999,1.41589,0.4547,25,78
13877062,15829.126,0.51263,0.00253,12516.703,0.44873,0.0101,9909.4424,0.46071,0.02108,7835.48,0.49107,0.02926,6217.2461,0.5583,0.03088,4905.291,0.40922,0.04548,3881.2737,0.54605,0.04122,3070.9827,0.53197,0.04606,2430.7778,0.49528,0.0542,1923.1537,0.59024,0.06559,1522.4358,0.53562,0.06738,1203.8446,0.59256,0.06953,952.86591,0.57772,0.06942,754.27557,0.58234,0.07093,596.71857,0.67,0.07925,471.96338,0.53221,0.09489,373.20856,0.64444,0.07952,295.47278,0.63704,0.09136,233.87738,0.55717,0.1037,185.05922,0.67417,0.11771,146.35823,0.8169,0.11681,115.77804,0.71973,0.10111,91.6721,0.66156,0.11819,72.51701,0.8036,0.13666,57.36816,0.65441,0.11349,45.3629,0.67862,0.15011,35.93134,0.82658,0.17126,28.40909,0.76803,0.15509,22.48202,0.9078,0.16659,17.79613,0.90232,0.15025,14.06813,0.95938,0.20982,11.1448,0.92512,0.15503,8.81772,1.02622,0.18783,6.97545,1.04297,0.23135,5.5173,1.06824,0.2057,4.36941,1.14695,0.11349,3.45686,1.21947,0.15862,2.73547,1.09631,0.0599,2.16054,1.12659,0.09563,1.70952,1.30913,0.05902,1.35352,1.19337,0.10061,1.07079,1.08869,0.10364,0.84734,1.16233,0.10626,0.67072,1.48148,0.04339,0.53067,1.23258,0.07927,0.41976,1.24295,0.13167,0.33183,1.38216,0.03895,0.26261,1.08478,0.12839,0.20791,1.13891,0.11348,0.16452,1.19797,0.12349,0.13007,1.19178,0.14798,0.10309,1.32966,0.16826,0.08153,1.25602,0.29672,0.06443,1.449,0.26559,0.05102,1.20929,0.22867,0.04042,1.70893,0.45416,0.03192,1.53152,0.425,0.02528,1.66244,0.31806,0.01999,1.35768,0.61142,45,79
13877062,15829.126,0.5375,-0.00264,12516.703,0.42183,0.00868,9909.4424,0.54173,0.01542,7835.48,0.52776,0.02754,6217.2461,0.43888,0.03078,4905.291,0.54548,0.0484,3881.2737,0.57879,0.04388,3070.9827,0.54768,0.05067,2430.7778,0.47196,0.06551,1923.1537,0.61346,0.05523,1522.4358,0.535,0.05592,1203.8446,0.58304,0.07164,952.86591,0.54545,0.0755,754.27557,0.6603,0.07127,596.71857,0.57347,0.08503,471.96338,0.70928,0.08273,373.20856,0.68574,0.08447,295.47278,0.56144,0.10055,233.87738,0.66276,0.10835,185.05922,0.69552,0.10127,146.35823,0.65086,0.12528,115.77804,0.71945,0.10528,91.6721,0.65453,0.1344,72.51701,0.90044,0.13543,57.36816,0.75681,0.15336,45.3629,0.75837,0.13249,35.93134,0.8331,0.13293,28.40909,0.83696,0.16859,22.48202,0.90614,0.12871,17.79613,0.92429,0.13948,14.06813,0.89103,0.22205,11.1448,0.73316,0.15352,8.81772,0.97792,0.19955,6.97545,0.95583,0.17558,5.5173,0.95358,0.16507,4.36941,1.19169,0.22383,3.45686,1.00288,0.22401,2.73547,1.15229,0.16709,2.16054,1.16715,0.12727,1.70952,0.94981,0.08926,1.35352,1.16093,0.11685,1.07079,1.02086,0.06467,0.84734,1.05496,0.0653,0.67072,1.26883,0.08223,0.53067,1.19423,0.08942,0.41976,1.34886,0.09859,0.33183,1.20189,0.12867,0.26261,1.17021,0.14477,0.20791,1.35258,0.13327,0.16452,1.40982,0.15152,0.13007,1.18526,0.16135,0.10309,1.66803,0.10438,0.08153,1.37567,0.28185,0.06443,1.36913,0.04601,0.05102,1.27345,0.4523,0.04042,1.20211,0.39152,0.03192,1.70911,0.25312,0.02528,1.72255,0.42587,0.01999,1.56885,0.72365,25,78
13877062,15829.126,0.49178,0.00141,12516.703,0.64004,0.01065,9909.4424,0.44853,0.02133,7835.48,0.61459,0.02606,6217.2461,0.48574,0.03299,4905.291,0.67382,0.048,3881.2737,0.4526,0.04853,3070.9827,0.50459,0.05299,2430.7778,0.55857,0.0484,1923.1537,0.55972,0.05948,1522.4358,0.5981,0.05592,1203.8446,0.55704,0.06896,952.86591,0.68443,0.07197,754.27557,0.61422,0.08115,596.71857,0.67881,0.08164,471.96338,0.52745,0.09089,373.20856,0.58424,0.09026,295.47278,0.67408,0.09553,233.87738,0.58379,0.10121,185.05922,0.71381,0.10484,146.35823,0.73027,0.11718,115.77804,0.7011,0.11423,91.6721,0.66017,0.12218,72.51701,0.81475,0.12725,57.36816,0.61992,0.1413,45.3629,0.78079,0.14417,35.93134,0.85693,0.14769,28.40909,0.72515,0.15795,22.48202,0.85721,0.14985,17.79613,0.8789,0.2218,14.06813,0.8799,0.1936,11.1448,1.06465,0.15401,8.81772,0.97838,0.186,6.97545,1.11103,0.20582,5.5173,1.1008,0.18581,4.36941,1.02909,0.1851,3.45686,1.16945,0.12995,2.73547,1.25745,0.16763,2.16054,1.33808,0.12831,1.70952,1.16135,0.0658,1.35352,1.19046,0.13919,1.07079,1.18079,0.07841,0.84734,1.31244,0.05573,0.67072,0.89686,0.11259,0.53067,1.09707,0.02287,0.41976,1.31255,0.13391,0.33183,1.49576,0.12507,0.26261,1.22817,0.12063,0.20791,1.1649,0.16446,0.16452,1.21415,0.20225,0.13007,1.48323,0.11177,0.10309,1.4216,0.17363,0.08153,1.34504,0.13984,0.06443,1.30519,0.25895,0.05102,1.42869,0.13712,0.04042,1.26448,0.35468,0.03192,1.5075,0.35813,0.02528,1.59806,0.35036,0.01999,1.79442,0.38122,35,80
13877062,15829.126,0.49657,-0.00532,12516.703,0.32138,0.00984,9909.4424,0.44661,0.017,7835.48,0.41884,0.02098,6217.2461,0.54571,0.03308,4905.291,0.60834,0.03957,3881.2737,0.57564,0.05031,3070.9827,0.56763,0.05014,2430.7778,0.50818,0.05578,1923.1537,0.51309,0.06112,1522.4358,0.65891,0.0602,1203.8446,0.62277,0.06852,952.86591,0.58541,0.07881,754.27557,0.64909,0.07818,596.71857,0.58014,0.09061,471.96338,0.63409,0.09798,373.20856,0.62417,0.08434,295.47278,0.5535,0.09899,233.87738,0.65352,0.10597,185.05922,0.73315,0.0878,146.35823,0.67238,0.10245,115.77804,0.7135,0.11831,91.6721,0.67327,0.11568,72.51701,0.72095,0.12151,57.36816,0.68278,0.14537,45.3629,0.7861,0.14801,35.93134,0.82047,0.14568,28.40909,0.84208,0.14572,22.48202,0.83154,0.17263,17.79613,0.83669,0.19491,14.06813,1.02116,0.24053,11.1448,0.97031,0.22621,8.81772,1.06459,0.16105,6.97545,1.13575,0.14335,5.5173,0.88836,0.21486,4.36941,0.97574,0.10819,3.45686,1.06252,0.16243,2.73547,0.96469,0.11741,2.16054,1.26015,0.1433,1.70952,1.25598,0.1376,1.35352,1.15248,0.13049,1.07079,1.05414,0.08778,0.84734,1.03939,0.047,0.67072,1.32276,0.03969,0.53067,1.20083,0.12059,0.41976,1.25714,0.10531,0.33183,1.23793,0.09601,0.26261,1.30332,0.17989,0.20791,1.32483,0.09054,0.16452,1.22615,0.13544,0.13007,1.36906,0.1323,0.10309,1.28356,0.14175,0.08153,1.19835,0.28672,0.06443,1.51896,0.20752,0.05102,1.5324,0.14678,0.04042,1.06506,0.22488,0.03192,1.67542,0.31936,0.02528,1.4995,0.54351,0.01999,1.81853,0.66335,35,83
