Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
272.2938642529023,1866.9000369748383,640.3499559944524,3.9937937262602174,3.472366717847117,4218.573228140625,5238.476012516914,8735.599871076358,790
515.1460730699246,1626.2506406394727,458.4377553889625,3.8447281168515834,3.551812026412109,3108.259291501753,4042.8597155084612,8747.190068320368,701
415.8923798697625,1584.1548618201723,426.7345782319213,3.8755166594548878,3.547232862479019,2906.847572887561,3680.5241813733883,8460.38557142097,573
139.66740428148285,2014.8657532681877,743.5048091215372,3.9922457901638855,3.3910325493703657,4743.987725975398,5985.467005735103,9115.036950797255,977
324.6336678904232,1813.7954802979502,546.7397655709417,3.9617150601198867,3.510445229362587,2801.1991026550486,4795.6071257265285,8666.560365768186,848
886.1568450834843,1135.834532169909,327.6819351821265,3.834050638131684,3.658483943942456,1774.486904037223,2390.763036733244,7927.517878179328,231
925.2292947518108,1099.2759735428708,324.053725331216,3.835695229906492,3.687229963981348,1647.312152906446,2278.4701330550797,7736.366391049407,219
577.2278112040411,1565.6135408291225,436.96533310767506,3.8878502383122386,3.5578209087018324,2870.0148180987103,3877.4454075956437,8512.758539353588,594
748.1623962830714,1319.2421421996587,335.6344444573484,3.8516706252380635,3.6551869602459224,2009.8272869568984,3035.7733565580006,8250.051996921427,353
122.71139419835163,2123.5569964266874,765.6233142772746,3.992070591618613,3.472808948073384,4848.024044504432,5779.337583850835,8894.418440968939,997
825.8370720651149,1118.0046504799643,333.31573005935877,3.8795263700736364,3.637781596551758,1929.3717057298252,2463.317789202685,7847.1945366992695,230
456.35565413711436,7231.030647516249,522.5000882323478,3.930138539255374,3.4867316255579883,3865.512537380122,4761.4907308377,9021.35763748608,694
305.4997884856858,1912.4251018299392,569.9104266391723,3.9344399722173558,3.475073824472051,4199.644486758046,4810.567527020844,8655.683462401359,878
700.6554246183408,190474.46248033943,1035.8088654102912,4.228100622110073,3.3957417054095886,52007.250085692955,74016.99706888062,68554.41370628918,327
160.08768571460018,1959.7899711743057,714.5868370504559,3.9905882836482536,3.4126797029828424,4592.495559753521,5626.130923100876,9033.650313623497,990
798.7845723286317,950.8198846161563,305.87703202634805,3.844855638541451,3.6555010759542843,1485.4497868723747,2078.7003878969604,7057.015987825849,331
952.749078674137,1023.0646973061589,342.59611477661474,3.8225758425860143,3.6779755745182796,1699.0393155945121,2311.5297782850193,7639.043684876164,314
1083.387946995129,910.5982368129517,275.25119136688465,3.7670703341023364,3.721642381200295,1115.5758291857765,1719.8862771310182,7243.691214100116,43
593.4522319244411,1342.3885830342724,365.99279063239896,3.844975889940886,3.718326949802723,2334.2415264091965,3172.2808638728748,8126.4464810724985,492
1081.2904380707123,776.0163039010085,212.09185097791772,3.7565461434663363,3.7302740267958576,978.7212019920503,1437.4376576863692,7216.07332514195,60
198.28806446369128,1974.6500348940453,726.9865553629008,3.9906356972317636,3.4512677324282923,4393.2364919575575,5628.940456518604,8785.5154766741,973
341.8915353543556,1740.5681966118646,577.7716989612935,3.9674915630138403,3.521618712696211,3779.0134178730586,4532.842189277268,8369.255300280736,701
387.8655147199448,1644.4392085382292,464.30042133687823,3.950877862224064,3.541369147215147,3311.5536354699484,4950.096218233567,8368.819806779084,633
1062.1405190676794,970.6402254929899,283.8482474746096,3.8224299157157917,3.6754092663098716,1497.5825223889706,2107.816405901746,7431.267739797006,99
800.9844838938785,1149.9540662490685,324.8855511242167,3.864888368495597,3.64629924720847,1942.1081445526231,2628.2169413269426,7894.668316981082,350
622.5496711865104,1489.5530188513426,453.3547349372768,3.9028823773575394,3.7838761321361276,2863.7448995074164,4752.602833571925,8389.310849914033,501
1089.664085953661,946.8655749240429,289.59408151404955,3.760584708901526,3.696619661903741,1375.4952890818054,1931.4524373761615,7319.351469687872,32
244.23657741184263,1787.8665885015425,608.3877457122724,3.976020236995082,3.45236723742503,4274.565224570967,5082.870454497421,8647.190920228915,890
224.64137985428044,1956.6123576900886,688.4105948268003,3.9893555464580204,3.4323392666866894,4401.27568134563,5678.105137171997,8918.122295904119,892
980.240228087973,1110.7524572424995,314.2185800282746,3.8152533838817146,3.681573185381279,1559.306427717816,2241.1049140120576,7439.548666248158,140
905.0024020282381,1182.149627073385,296.8844648100385,3.834518303380604,3.6239300770652703,1923.3160414161314,2701.1495639955806,8141.131324994702,199
116.27148866397232,2029.074995774109,664.3340956879799,3.978264730142351,3.439490698252184,4502.079992316519,5411.278243080975,8852.267194023301,906
1039.249996920905,867.2506884068553,260.61974851920945,3.811709109515728,3.671475899979328,1166.7321244637983,2120.2146588249702,7289.068144199915,144
115.07692510861688,2056.660882746845,669.6558246072005,3.9795953719721666,3.4240859527869687,4582.468878348157,5573.472302627073,8997.870920006866,974
323.4566415010889,1796.1690871735445,572.8767402607137,3.9425483053256056,3.4756669895461996,3704.965746685746,4766.142196579794,8528.896799044489,725
914.4132521701295,999.3864515838609,287.32180284569756,3.783073521883943,3.687936528471829,1534.7594721754322,2161.1584057842656,7653.223994572816,152
145.05561314836268,2066.165669035126,741.5732560656497,3.9938165337845417,3.3814710683660874,4137.154984148354,5723.522918444276,9012.3355799988,1001
731.4314902037714,1277.6954734985093,382.77178422944894,3.860444868625274,3.645788717968334,2005.6079066110628,2840.9630192401805,7942.685740602314,391
256.97486519901156,1914.183251296095,658.8076005614766,3.9927116739778135,3.464023594047164,4245.906943548967,5259.001665192696,8849.065006802204,905
210.22526504762868,1780.0816168880397,634.2091097318464,3.988323546499872,3.448527428202663,4330.404363144361,5283.587057241587,8813.094408842113,829
268.12751820891094,1828.8714814342952,610.2511483942415,3.9785760140121087,3.4810790502334883,4151.783383935215,5086.258225159142,8490.84652540127,831
219.39798502247146,2083.1573477530187,850.9298588621227,3.998931629571777,3.410615711629447,4640.681573013442,5895.787815099635,8786.374468184837,923
864.5831689580089,1129.0558672673278,335.3835444773921,3.829895098205132,3.651230145953393,1711.5257974153224,2351.9560997337176,7842.893714682555,219
284.54334134919986,1807.2737278217646,557.1321987080718,3.9458051021775056,3.513295614895927,4033.556935949543,4850.764523259917,8544.076314231685,836
282.2683305191091,1844.6446182303685,671.4828874249805,3.9856519981183736,3.4661989504865196,4189.500441850376,5243.659683222845,8582.408938921424,796
733.2658333843135,1378.0098641245495,400.51770966804406,3.867630127354425,3.611003790925903,2349.8836292742917,3375.741923761425,8221.474916008645,422
629.5919233694178,1635.0479295169894,517.21618598715,3.8544079274350898,3.547739975748966,3066.9641020606978,3977.8576579441024,8313.440746988117,526
295.70985057661096,1857.2365425852809,538.1926964693226,3.923776023352333,3.51593026730747,3700.0113431587665,4847.169043153557,8740.474229961592,701
820.5183428753269,772.8583076820978,484.076821096874,3.888367190831924,3.6710812992583954,1178.3603262251227,2880.9999734814432,1340.7861574190174,270
383.9696771447359,1644.582082703936,498.1716618034653,3.9571687979855628,3.516460719262426,3268.404621549179,4358.573665594239,8513.606430273583,686
575.1899640940281,1544.2736150539113,420.3318827672729,3.8828639828918328,3.567047425108549,2951.8658470007754,3674.797512665658,8552.55387155865,564
378.1492740210459,1653.8590653425754,477.03494838225674,3.9550373458502954,3.5118317028220445,3305.945007051797,4497.927333074337,8227.128258373225,727
624.9707089555817,1420.836810133938,388.5292961262576,3.847930880632599,3.588910245762686,2692.797211346547,3466.59248481921,8248.11363004481,464
249.6457859921382,1933.822936334227,687.0151072819577,3.9947757025035013,3.484326806390083,4354.070285442671,5387.340893215679,8625.878471459946,836
390.416216527218,1636.2925638766483,455.46270552884585,3.938849067409045,3.760519654309296,2806.3128299414943,3944.3574295895805,8437.50680644967,736
903.8596105441135,999.7387953685511,239.47858615599318,3.7876631562325076,3.7905419806329115,1488.7582619586474,2129.4729439094153,9583.274803906503,160
515.5165320310487,1529.3553411555768,459.9952592556954,3.8811849577002473,3.5764573847583465,2772.7599611184764,3902.795370049267,8420.794352994228,593
974.1326252228337,1140.2655266591428,343.9574680559617,3.858279999732571,3.6708971441947043,1786.950153450407,2526.697839249875,7727.828113681486,130
993.680724648153,988.9036929956756,277.5576568149869,3.8191490395003087,3.6957963693647766,1636.947431408429,2274.5408234498827,7977.464043722426,187
360.5826536995737,1796.8961944747039,532.2609357114408,3.941984601248836,3.4838002129657335,3513.1824196680705,4706.606840700377,8330.759398848691,706
745.452049143335,1158.8556142542675,351.7450431860216,3.844911899465671,3.652154920591101,2039.136257675352,2633.549994009225,7888.031077659331,401
777.937454834896,1211.1511726097096,348.24121334715164,3.847928812059113,3.6210362473621482,2121.287059395667,2840.084346429382,7958.08448769656,297
621.9228557075608,1330.7021208467477,383.90735247110604,3.9034875253487,3.77117193922593,2071.406760725058,3013.6800327008186,8372.995190216361,451
674.5039158533151,1443.522842601706,409.24807977537466,3.920366795604716,3.541933399648758,2077.785139023707,3340.766206447596,8195.977601651128,519
861.756388253594,1113.091218762429,304.58616600524965,3.8247194728624128,3.6687094661115,1677.0180408310216,2481.851260800432,7906.399337499762,221
138.26832421824156,1995.3388158811845,813.2087122339778,3.997560814185626,3.4129087086883065,4699.80578877194,5741.362670918283,8911.239282267952,967
874.0874822144576,1289.6495859839656,357.2801900359717,3.8373907175825885,3.610862345698176,3051.6491293563004,3871.972950536717,8075.103640344601,322
283.2611207825685,1784.029628405502,545.1001786421147,3.9652984547279435,3.7396861314601635,3416.9443072143627,4474.839490346905,8324.048108780848,801
510.74348735820536,1620.5155700017194,462.560813625332,3.880600178775265,3.7692550871968695,3086.483207377817,4232.083298687647,8780.781217525888,662
940.0664743931095,931.8301948017238,256.580588368859,3.81935571042586,3.692417707621092,1467.9360715134994,1981.6092883211677,7671.381971524463,100
416.90668594252315,1652.0524700810074,464.79444672550335,3.876010363688885,3.547112420259739,3289.483004643184,4261.90280238696,8674.078835863089,750
604.7415670869434,1467.9787948948128,442.62438077709237,3.8752966630204075,3.5591188530477584,2685.1903604172285,3545.8561563575067,8348.71011082516,522
271.0598976518978,1874.696410201936,592.97596729824,3.9645226628408867,3.4672956984204837,4100.516660785828,5234.377703478427,8448.875077560919,823
933.3944056848343,1084.621994357613,311.78900803880606,3.8535244591548574,3.640137775367248,1715.424161552046,2534.232154886397,7720.044600322199,282
1094.5050242360096,762.6888943451663,242.78425345509754,3.8098854089743135,3.683460301015775,1038.1160554328876,1491.5189113701313,7669.039385108963,29
785.2358963630618,1272.5222678888122,374.638941003901,3.8526184255620537,3.618488215812002,2215.5275562117204,2938.6002625328238,8112.909129777552,309
859.0864984538327,1103.6956696672746,301.1951236567154,3.8395193194871404,3.613245343655336,1343.3072176495907,2053.852158463188,8127.055052395506,351
568.1375027264017,1601.6950016639803,464.2357229546652,3.898726442042718,3.5454478695171283,2592.545214869073,3760.8787738307333,8343.265723276972,527
814.5882477567327,1201.5431965559524,349.52034243234516,3.84553339180881,3.638312373728449,1956.3816736838098,2687.7338133502653,7669.720919491533,306
652.6278059148972,1430.0910042952105,400.726847687023,3.8642513504624225,3.6473958891038714,3003.7701169726856,3407.708997101637,8375.975908275843,445
256.1156083304419,2023.9297558298413,709.778421841471,3.982214244318571,3.8001419304694193,4396.786456232264,5514.20124127651,8653.35500401044,1001
589.133964885111,1579.7966355853655,474.1337335641198,3.9790100372461357,3.629633375596792,3213.0492218485906,4030.5824930961026,8358.949629886236,580
275.9621447616371,1832.7960259825072,591.9772249469657,3.9637565283632377,3.4909912261890894,3691.8791181073175,4920.950985836991,8398.222853517109,838
184.3880295598919,1914.681500335229,610.4613760840034,4.014552086723457,3.489955123346098,4098.657750732506,5068.090207391462,8624.865214106678,824
412.2382030914713,1771.6695417769693,503.91070837549705,3.927912656079253,3.54547988226748,3183.093772809699,4400.4458376430575,8806.538700788904,752
754.3138888659505,1299.8452687566191,396.7091527382439,3.8502806116431967,3.5925436969740754,2160.631880431013,2947.30238867785,8145.707700612147,394
325.73682701135783,1714.211176437425,496.1956915346017,3.971861974241759,3.514175271762584,3636.6361066338613,4689.652292820488,8713.752156772303,760
923.6150428234156,1444.472576364445,399.57388409852683,3.8536687377016787,3.5777596617100222,2505.978685070613,1856.5833269776276,7861.740499474172,464
459.900047508164,1676.8999933145055,485.1842991355269,3.941627835374255,3.5130299994097123,3138.86948234955,4565.196188954213,8580.371494988325,674
195.0146523266357,2082.124565108845,667.1668196100787,4.000687958287648,3.46184614383091,4568.294501174534,5898.500719196121,8982.797955258427,965
470.47542907942034,1566.7619584023828,427.2040491038407,3.866531375133262,3.568071450656163,2887.2500521549714,4105.110524155392,8543.516334173815,570
145.52432624941156,2052.1417138124966,819.0513694303525,4.0459408497429115,3.389061946446021,4796.602242074827,5808.232930848034,8931.113909408563,963
825.7423235986319,1050.228562327808,292.5245475925386,3.8289656985309413,3.6662793170443244,1258.7687070735165,2455.8182483152946,7568.31110147395,273
860.4037446372104,984.5017556588123,274.629251920991,3.7996052885004525,3.654584106820662,1291.5480679969123,2381.0181896169797,7493.965932681059,225
287.4475592909031,1817.5157102905064,536.375959266855,3.926433106419517,3.5386996604763383,3592.6632982931283,4804.24271737207,8632.710113923175,729
769.8141366490902,1124.5347513562724,340.2515633653577,3.8537824207435114,3.6703612496923887,1712.9979955394997,2460.638094918025,7837.984930637693,269
513.284897128192,1699.997184488324,489.088518985449,3.918967301868091,3.5406388846224104,3206.422480983897,4177.789980906717,8497.193588045637,613
907.4060873140602,1045.2327380959855,255.51689901319764,3.7398696168661423,3.6815046269088985,1715.7162768819526,2130.4203721120716,7445.1735240780035,277
99.56757642443557,2094.4047961927395,791.0518716723761,4.051837813172631,3.431995492658718,4886.237198477745,5929.924841169181,9134.351597879997,994
1105.0908869891027,911.6042337775789,294.96286320539934,3.8110505488050848,3.6883564609044805,1361.8279575573902,1896.912127418877,7348.142098929082,46
912.4457032083073,1190.6510123659818,353.26701131308903,3.8508742846903146,3.643261062939101,1910.8046461337333,2724.4279221071406,8063.395620706913,247
1057.9859438584974,1023.379871535532,309.61871205290413,3.7470818218457067,3.6776453445230617,1473.593398601798,2169.7614938230395,7439.458566770638,56
563.9043588666852,1246.3397381268342,358.4287161699534,3.843088163834849,3.611273531454683,1942.4758191390717,2909.8580434503683,8658.937668171184,578
859.3224507472546,1070.549748212718,324.10139514583693,3.8202992621849474,3.6601174952126843,1763.0638883966337,2488.644971469591,8208.786264853428,245
1024.6329227289398,1113.65581250784,322.2694091166875,3.8269141053666087,3.6786658092469895,1504.0198702689067,2319.8516815424705,7100.0648022630885,96
461.08770912748776,1769.4553425168237,515.7402170649789,3.95380406284168,3.5619076231068085,3422.6958998694804,4325.982892894095,8428.225903369164,639
963.8244679142215,966.765269851514,305.3272996805413,3.850833807227738,3.646261601496157,1712.933998038638,2211.71401666785,7599.119867617363,180
1134.0,173089.61057225894,1058.783851801568,4.1726377448912615,3.3098847088039003,39328.00615715832,50751.643650968326,55346.68220276103,0
964.7114007336152,1237.4435000581088,342.7060664972016,3.846611613387508,3.6534008314288893,1744.1298873743121,2626.3997858628773,7637.64763802669,162
1081.4130284994383,808.8316523104177,282.14524958334255,3.8246255735803754,3.6994710714822894,938.2980078254755,1633.3446085399482,7133.267792561443,4
462.447250181124,1656.91182894545,481.6843003756377,3.934504581010584,3.556803549253364,3238.2163703970136,4166.75377379511,8471.253811376499,743
945.9155181052856,1000.1365686097406,311.14509137735877,3.834552111723812,3.6601727685062517,1515.9180923888243,2163.846704863701,7750.710334497073,125
231.25611423424175,2110.974275961663,825.3454654164702,4.000894278485898,3.3889569279437337,4836.065660148071,6190.408563988816,9081.648125566402,970
491.96404840477913,1623.3830979456843,481.29077332123484,3.9308290065280036,3.52661752023043,3406.243605586714,4286.658657146661,8778.191371639748,636
52.3587733660645,2357.1010413928266,880.0984026990693,4.03482209158498,3.3890137524993422,5337.8592006838,6331.208050664959,9574.23956255328,1034
463.04813039212013,1534.0900633197202,449.86193801508614,3.9091412329516397,3.5552645214039114,3052.351805204547,4008.4504923696486,8225.905727275787,618
134.83780600647265,2034.2788515171196,763.7088020970077,3.9922280921264957,3.3934980359348503,4833.212978776117,5858.558035276959,9176.413202319261,970
375.85184397432636,1663.3719124094205,495.01067784008967,3.94819501273108,3.525900537037583,3867.905213359126,4404.656496218796,8377.238862279193,745
97.06376503841295,2201.22862319231,859.9258920192366,4.005758958510178,3.4311329354602855,4961.65005391922,6065.113159584959,9083.677153614239,998
564.6972456508049,1530.291302270587,426.4607721905328,3.877397233207351,3.5697240088547626,2095.776818596256,3558.4941997496335,8470.375684199043,532
1057.9581073424404,819.7747823908903,233.55629109250458,3.7686929473945754,3.7372207413270324,1033.3874320478826,1501.9046853214495,7329.48381473498,69
878.122268325058,971.6126518592432,291.8108657438437,3.8108141375690856,3.650788534940136,1545.3698917282495,2259.20039444436,7895.099773904283,309
467.26039754430764,1566.7549411738346,469.4232200543437,3.9048912516142975,3.8999336383909595,2640.3670433393263,3756.0935708513043,8145.44147683897,630
1069.4908874544044,917.3096425201961,264.7405158212215,3.8084487846363673,3.710581251490492,1241.9983434387823,1830.121615557216,7421.628542777738,64
409.6407852855323,1829.3592875983636,471.05523431483255,3.9241244482753603,3.534533475060157,3431.0247770336946,4660.416383884302,8625.527327215565,696
701.5317511058798,1263.8030867018442,380.1930520640466,3.875925036489692,3.595495479562737,1973.779878446476,3066.899605874423,8033.740116451468,363
285.8255156226847,1851.3664373130318,644.2120774639535,3.958118695695629,3.4834762672584905,4183.41493756876,5150.763490144911,8678.598585139422,793
106.43892081363913,1975.5540810783737,755.8665596279002,3.988851422449421,3.4213129027165876,4693.054666963636,5493.923393571843,8588.373992728622,955
405.75277224882103,1701.3646111289413,480.7401679259451,3.922633948068019,3.539526502183923,3268.0617659760233,4288.759934568088,8416.630469997444,731
1012.6221119803406,901.7905271851046,226.15451193392698,3.8445656049580452,3.6854630030814612,1615.7394999097974,2092.8394642876256,7885.490013442972,170
823.5035868909978,1206.9290651214292,366.52002062010604,3.8214516313168683,3.649870106683487,1963.3013248783298,2743.400451580428,8031.660021878122,265
277.76201269454157,1760.2451987035492,537.737995231512,3.945141704983017,3.5342380668503175,3923.095721075599,4632.76701146297,8587.383507770772,701
235.83488177761438,2011.9598905328457,620.1509124874788,3.9806628066724743,3.4361040292728675,4996.4103790421095,5399.643795840404,8807.475682041804,982
493.514365122898,1475.3749316601902,405.330614845798,3.9028231348532603,3.8022354345722436,2315.505159263623,3627.3511051830956,8460.218300941255,662
823.6765517427398,1183.7041994750612,354.99368000462084,3.8384883193703727,3.6684491012727953,1899.1619082746365,2565.817393421555,8118.730009188349,355
163.76810185789606,2027.9099072127942,644.2445050161743,3.9669588462328615,3.445591074639522,4879.543275291024,5438.085699202844,9013.130709791954,990
606.7862939073743,1551.3964477296222,429.34608257434036,3.8521040063673357,3.558198892636415,2874.946517152022,3811.2091582998983,8386.714673073482,529
69.8060238513695,2085.4539542772745,958.2259861076442,4.038343097539868,3.372177698272237,4844.762374065469,6043.759310537225,8484.222995213884,1024
881.8350845286458,1007.4144265401619,327.7844561356861,3.873821386215625,3.640378380720131,1756.5768220983305,2418.1940557656167,7554.237532620698,209
7.990931332074865,9411.156473515317,958.530463755865,4.030329258006705,3.457449438502575,5089.379172576599,6323.068004849837,8492.02631232377,1133
465.4503934286005,1556.7146072301452,413.40288944293684,3.9151716018145297,3.556952174885242,2918.7077956778467,4025.2961922034383,8359.118076114626,662
254.5960274015033,1885.9645968935529,661.2956996877064,4.005586944547725,3.4399125980717247,4394.156155635069,5519.688391650057,8655.916517685559,882
814.0715521930958,1181.9172583533582,333.7543684995412,3.8332528958679166,3.6611480629362276,1833.5021175222787,2761.0248669081407,7746.3980501207925,306
715.4596885339131,1312.8845405096345,382.36632823389755,3.8478916531705645,3.6238415400454116,2142.511860249547,2908.5234468921776,8055.228213504485,363
429.0400541579231,1746.7159525624052,524.4237739964667,3.9424821472522886,3.5225965232849146,3050.662964610216,4576.365004935284,8442.159258242607,721
1117.2372877180796,852.356847591213,235.49601011498373,3.769031024981555,3.6978792815240853,1115.6766924234666,1699.9126283802389,7416.249535424167,0
468.65014962164224,1578.8334426086471,436.502006403545,3.9181960308636605,3.547907343670425,3082.0565830547603,4144.754395746764,8597.134167668608,658
419.05762806832104,1648.6952848701194,538.3435502299677,3.9333891866057606,3.5326686240279814,3057.042417967633,4287.619564966975,8444.807739238853,559
658.4834381546932,1359.2295038057764,410.8339577503008,3.8764270755058323,3.57333280935978,2512.8957272389707,3603.3670306300874,8146.938990323208,424
1026.4978758936336,821.555322089177,270.2047815560136,3.8188813063975884,3.6632970080104106,273.60221331343246,1901.0648535275282,6979.438585959044,102
102.28758059031514,2074.0739934228827,724.3034970664366,4.005729886004819,3.4236017005193258,4943.712128724373,6082.50664256633,9112.648286457917,998
940.3810599568228,1116.7964039349754,321.0746573100864,3.829097321469015,3.6463837256817833,1737.360684895914,2442.769065186783,7724.892112152636,123
1087.791800015442,660.4229988162033,176.70934790738625,3.7767602830930342,3.698349378874398,627.4814970218458,907.1949378486415,7798.846608697062,51
1091.8682032466722,938.7503990109813,251.59731382059124,3.7876827704281633,3.7218879496699646,1147.3652610447612,1640.8634450277432,6989.940239853567,65
474.9453088562885,1583.0750641134696,436.4226639291131,3.911730833331487,3.554262519194624,2953.013571698231,3949.5487545026776,8251.97184694642,565
689.8707214769126,1115.8229857411052,576.401956529773,3.8880840653269706,3.600544361585618,1110.1803850365868,1507.3325803836055,5.979999999999563,375
458.3881623065226,1477.3862323477392,484.0137744520755,3.9308373437514605,3.658932256188646,3574.22983368989,3910.4766576847705,8376.690668268784,617
912.316710280789,986.2736814601526,271.08847830400396,3.7784306182968823,3.685106583290113,1572.1426413260988,2173.418839763078,7748.738504004281,212
136.75769227553087,2124.962300614153,831.9791973442692,4.002263814495851,3.3721619508910243,4915.517931618899,6137.789897995505,9038.348357808429,958
421.80519986386577,1698.026696562507,501.07206018905015,3.937633191755818,3.526586849195613,3408.3866206447933,4329.756565367401,8427.48768552409,717
422.5454052712903,1687.1656050005558,499.9343487093769,3.939320858866106,3.521045193122254,3219.435661044488,4458.271767488675,8392.904908932855,660
543.6430375031878,1550.8890556436218,437.53237874679826,3.882961083755988,3.557663686706199,2509.6174838748766,3641.1059720794783,8473.88061480403,525
373.03591367101023,1740.1304218492382,534.0945365539195,3.9527923557312743,3.529381098069758,3281.12718725608,4409.480114995258,8550.834270097705,747
109.90608294959532,2177.684069870566,851.6156162559296,4.014809904073638,3.3852219501474123,4967.324119056691,6172.321750240699,9041.522250899436,995
420.48059266090627,1546.683102899572,428.64979279034367,3.8953000896460814,3.554689021431315,2980.297360383355,4138.206989890883,8419.042258980791,674
293.26514213986326,1844.3573211674834,606.8249608808104,3.975821762028227,3.494376481192288,4213.940198914133,5310.026126898583,8442.095929658028,818
343.2851473305087,1715.649549729263,493.2347983687781,3.9422016691752257,3.5298809310676873,3703.1365915465867,4700.726967018575,8608.282987907467,783
737.7996114955985,1429.9919371054134,367.24855743857347,3.8450253005432957,3.616889117005968,2324.131285478031,3214.656562465129,8272.299526466944,397
51.679287495182734,2208.3928484821904,833.7858715026973,4.041297974266341,3.4133587001116967,4571.116391139785,5928.915157083209,9005.809879717477,952
215.1163471314954,1909.6747612339886,603.518322067996,3.987814663469975,3.5041170490825198,3885.775922632404,5078.2370939306975,8420.863003388606,857
103.34709006499946,2179.0666003304873,840.8324705002294,4.04835298769559,3.399371758665897,4878.381990998863,6127.731626801162,9085.492243004128,967
928.5429994174257,1144.8475298417657,311.30841070919155,3.82410154144131,3.6860520936653574,1612.7573555342674,2371.9790541956036,7788.522640416277,202
348.3473503638571,234807.94724524627,1329.3228501252281,4.2273421022443225,3.3629675328483803,79413.6631251165,104740.23005032014,107618.24377755071,891
497.6593504179431,1551.2232848012786,449.61361287467594,3.8804375056596103,3.5628695759342923,2829.7321510004494,3891.6636575801053,8593.438927621992,660
587.375377217014,1517.4719033714696,436.9805228558206,3.87969450082683,3.545386758887391,2714.5998504874506,3682.98497528319,8431.107173083108,486
515.8554458458739,1568.7061473928306,480.66486166430104,3.9428925560115404,3.5278789849876317,2784.6862006506394,4003.669450309746,8110.774008262104,607
1113.9387306236665,788.63760990441,225.94096271756098,3.740221942425271,3.7244196738331836,1073.0926204759198,1527.4985214077024,7086.497862086471,21
615.322409072326,1341.2508406457982,427.63748535067566,3.8840817342349023,3.5747222646730314,2499.964715611577,3254.268344084471,7911.105721408099,516
799.6908435688714,1183.8756514238735,362.28177236625254,3.8826908642894,3.623064974494645,2032.5979973454707,2756.1092534434524,7889.224495886709,331
538.3612332786868,1650.9082303952641,472.8081125426255,3.8689597070143456,3.5328335792965735,3404.9003313725198,4034.577530829748,8720.333036319444,549
790.1638229999062,1215.6482463083967,354.6187282267151,3.8382873908098682,3.62944661221973,1991.328507218003,2897.178558336484,8010.141250636963,333
541.5785392975065,1644.0669672415852,493.92614688963033,3.890245273103986,3.5239540552152255,3175.989828850713,4084.2970094491047,8593.375560956483,593
571.6387107655713,1608.991016627178,491.021012374708,3.899912032648708,3.5769832174415606,2900.881605171248,3985.0346412528734,8897.834147957768,512
52.05183829593409,2030.1453904683062,1169.1923413749794,4.031346351396371,3.3458060548676425,5053.0726763785515,6483.053027842912,9116.496973607098,1021
1014.7727505933273,1023.552149474463,280.12736309287845,3.8192494610882433,3.6866191288298005,1554.3681019215487,2279.7098635287275,7696.725667415238,94
561.1676557364993,194891.8504208315,1158.4236107821694,4.191278979712116,3.37180747018853,65681.34619597066,77898.66029143002,93244.25249810317,685
132.75530753586418,2182.9693446395095,987.6043506488795,4.035772086502272,3.340778544201693,5179.801544360696,6383.309513858161,9102.860649978224,969
408.1378262517741,1646.2593883872764,525.5634646071105,3.9737879660292927,3.5362598237769687,3655.4228938352353,4831.095910859766,8334.166623310632,742
950.351416846548,1040.7397058489482,315.30604521271005,3.8510248941061604,3.6879875976838954,1524.9143070864138,2105.739545049376,7565.3671410309835,167
708.0812627631069,1360.3969818385044,400.43721188001086,3.8949877087703806,3.5820370045640595,2654.7678158652525,3374.9084201970286,8015.435261357474,491
172.07269367656693,2000.2303293609411,794.0915542718876,4.019308602041711,3.4296501846658627,4438.9761142152265,5780.385222128802,8805.276394161343,922
145.43569987574415,2169.1348951497043,835.8919031695219,4.007888249973622,3.403832861804007,4729.356832571279,5969.91296753984,8790.903509207796,960
415.51969100388135,1613.6733038600396,485.77077012564393,3.9102629717644617,3.74852432000138,3078.8235343092065,4209.498400293601,8473.331754377366,741
243.29065995972047,1743.865047669568,549.5199621098683,3.988041400666407,3.489106819394436,3557.969773508973,5029.021508499527,8629.779177157854,789
155.3503852989639,2018.2658825903086,810.0330439721573,4.007758701287616,3.4157234243169268,4781.466117947199,6071.990254016713,8914.308795533141,950
603.994840410026,1506.4384822462057,382.34397685427973,3.8623491204225138,3.552277670928845,2785.9873409951997,3420.5790265073388,8492.812738957067,498
213.2526961468642,1892.648921924781,643.5892321471678,3.966115381578819,3.790396201472176,3784.4230424139546,4763.1248254938055,9364.625527203243,887
583.5901865379881,1491.1529948973257,447.923106811724,3.948257585589358,3.5325487203580788,2666.380635013017,3646.4360116017915,8321.839229266447,507
195.10634520315926,1952.0004123656822,723.8254335496069,3.998532023434936,3.431816601490469,4478.123493715704,5789.784013592503,8723.649085517627,817
125.17649849403693,2096.478267386504,803.1506570487863,4.001340731606203,3.4052079167422664,4904.606695103317,6029.8892075197855,9171.350266674655,973
771.5033434221066,1326.1522280299687,367.4659927097805,3.874370730605936,3.6216362455895093,2278.503108755412,3272.189642610421,8234.52475525321,406
283.0193541241001,2003.9065163804107,664.5106748691014,3.9649820798493303,3.411828358730201,3700.456208919322,5329.827957230401,9155.52817389504,894
1008.4976537526885,1076.4139240559052,319.05754540487794,3.8627959468937494,3.671533536541128,1449.2660443387877,2195.7712046187453,7386.208709290751,114
